display_name,name,realm,remote_ip,remote_pip,attempt_connect,maxActive,disabled,peer_test_mode,peer_mtu,local_port_range_1,local_port_range_2,local_port_range_3,local_port_range_4,local_port_range_5,local_port_range_6,local_port_range_7,local_port_range_8,MaxInboundStreams,MaxOutboundStreams
Optus-Mel-DEA,aaa://dra.mel.dsr.epc.mnc002.mcc505.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc505.3gppnetwork.org,"61.88.222.115,61.88.222.99",,false,1,false,false,1500,,,,,,,,,,
Optus-Mel-DEA-Backup,aaa://vhdra.mel.dsr.epc.mnc002.mcc505.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc505.3gppnetwork.org,"61.88.222.113,61.88.222.97",,true,1,false,true,1500,17148,,,,,,,,8,8
Optus-Syd-DEA,aaa://dra.syd.dsr.epc.mnc002.mcc505.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc505.3gppnetwork.org,"61.88.222.67,61.88.222.83",,false,1,false,false,1500,,,,,,,,,,
Optus-Syd-DEA-Backup,aaa://vhdra.syd.dsr.epc.mnc002.mcc505.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc505.3gppnetwork.org,"61.88.222.65,61.88.222.81",,true,1,false,true,1500,17147,,,,,,,,8,8
Indosat-DRAJKT01-DEA,aaa://drajkt1.epc.mnc001.mcc510.3gppnetwork.org;transport=sctp,epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.226,114.0.10.234",,false,2,false,false,1500,,,,,,,,,,
Indosat-DRASBY01-DEA,aaa://drasby1.epc.mnc001.mcc510.3gppnetwork.org;transport=sctp,epc.mnc001.mcc510.3gppnetwork.org,"114.0.10.242,114.0.10.250",,false,2,false,false,1500,,,,,,,,,,
Smartfren-drjktn001-DEA,aaa://ext.drjktn001.epc.mnc009.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc009.mcc510.3gppnetwork.org,"115.178.160.49,115.178.160.65",,false,1,false,true,1500,,,,,,,,,,
Smartfren-drjktn002-DEA,aaa://ext.drjktn002.epc.mnc009.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc009.mcc510.3gppnetwork.org,"115.178.160.52,115.178.160.68",,false,1,false,false,1500,,,,,,,,,,
Smartfren-drsbyn001-DEA,aaa://ext.drsbyn001.epc.mnc009.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc009.mcc510.3gppnetwork.org,"115.178.164.49,115.178.164.65",,false,1,false,false,1500,,,,,,,,,,
Smartfren-drsbyn002-DEA,aaa://ext.drsbyn002.epc.mnc009.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc009.mcc510.3gppnetwork.org,"115.178.164.52,115.178.164.68",,false,1,false,false,1500,,,,,,,,,,
Smartfren-testbed-DEA,aaa://ext.drtbdn001.epc.mnc009.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc009.mcc510.3gppnetwork.org,"202.73.228.17,202.73.228.33",,false,1,false,false,1500,,,,,,,,,,
Telkomsel-deajkt1-DEA,aaa://deajkt1.epc.mnc010.mcc510.3gppnetwork.org;transport=sctp,epc.mnc010.mcc510.3gppnetwork.org,221.132.221.1,,false,1,true,true,1500,,,,,,,,,,
Telkomsel-deasby1-DEA,aaa://deasby1.epc.mnc010.mcc510.3gppnetwork.org;transport=sctp,epc.mnc010.mcc510.3gppnetwork.org,221.132.221.9,,false,1,true,true,1500,,,,,,,,,,
XL-DRABTR3-DEA,aaa://drabtr3.epc.mnc011.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc011.mcc510.3gppnetwork.org,"112.215.136.66,112.215.136.74",,false,1,false,false,1500,,,,,,,,,,
XL-DRACBT3-DEA,aaa://dracbt3.epc.mnc011.mcc510.3gppnetwork.org:3868;transport=sctp,epc.mnc011.mcc510.3gppnetwork.org,"112.215.136.34,112.215.136.42",,false,1,false,false,1500,,,,,,,,,,
Globe-New-DEA2,aaa://deatalisay.epc.mnc002.mcc515.3gppnetwork.org;transport=sctp,epc.mnc002.mcc515.3gppnetwork.org,"112.198.126.98,112.198.126.99",,false,1,false,false,1500,,,,,,,,,,
Globe-New-DEA1,aaa://deavalero.epc.mnc002.mcc515.3gppnetwork.org;transport=sctp,epc.mnc002.mcc515.3gppnetwork.org,"112.198.126.96,112.198.126.97",,false,1,false,true,1500,,,,,,,,,,
SMART-DEA1,aaa://dra.epc.mnc003.mcc515.3gppnetwork.org:3868;transport=sctp,epc.mnc003.mcc515.3gppnetwork.org,"125.60.141.112,125.60.141.113",,false,1,false,false,1500,,,,,,,,,,
AWN-ideabpl1h-DEA,aaa://ideabpl1h.dea.epc.mnc003.mcc520.3gppnetwork.org;transport=sctp,epc.mnc003.mcc520.3gppnetwork.org,"110.49.177.131,110.49.177.139",,false,1,false,false,1500,,,,,,,,,,
AWN-ideatwa1h-DEA,aaa://ideatwa1h.dea.epc.mnc003.mcc520.3gppnetwork.org;transport=sctp,epc.mnc003.mcc520.3gppnetwork.org,"110.49.177.155,110.49.177.163",,false,1,false,true,1500,,,,,,,,,,
RealFuture-RFTDEA1-DEA,aaa://rftdea1.mtg.dra.mnc004.mcc520.3gppnetwork.org;transport=sctp,dra.mnc004.mcc520.3gppnetwork.org,"180.214.205.197,180.214.205.193",,false,1,false,false,1500,,,,,,,,,,
RealFuture-RFTDEA2-DEA,aaa://rftdea2.tyn.dra.mnc004.mcc520.3gppnetwork.org;transport=sctp,dra.mnc004.mcc520.3gppnetwork.org,"180.214.205.229,180.214.205.225",,false,1,false,false,1500,,,,,,,,,,
SingTel-BDK-DEA,aaa://bdksdc.epc.mnc001.mcc525.3gppnetwork.org:3868;transport=sctp,epc.mnc001.mcc525.3gppnetwork.org,"14.100.254.14,14.100.254.15",,false,1,false,false,1200,,,,,,,,,,
SingTel-BKP-DEA,aaa://bkpsdc.epc.mnc001.mcc525.3gppnetwork.org:3868;transport=sctp,epc.mnc001.mcc525.3gppnetwork.org,"14.100.254.18,14.100.254.19",,false,1,false,false,1200,,,,,,,,,,
M1-MOC-DRA,aaa://mocdra01.dra.epc.mnc003.mcc525.3gppnetwork.org:3868;transport=sctp,epc.mnc003.mcc525.3gppnetwork.org,"202.65.241.247,202.65.241.248",,false,1,false,false,1200,,,,,,,,,,
M1-ROC-DRA,aaa://rocdra01.dra.epc.mnc003.mcc525.3gppnetwork.org:3868;transport=sctp,epc.mnc003.mcc525.3gppnetwork.org,"202.65.241.249,202.65.241.250",,false,1,false,false,1200,,,,,,,,,,
StarHub-shmobile01-DEA,aaa://shmobile01.epc.mnc005.mcc525.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc525.3gppnetwork.org,203.116.249.252,,false,1,false,false,1500,,,,,,,,,,
DST-DEA-01,aaa://sps01.epc.mnc011.mcc528.3gppnetwork.org;transport=sctp,epc.mnc011.mcc528.3gppnetwork.org,"103.20.25.37,103.20.25.33",,false,1,false,false,1500,,,,,,,,,,
DST-DEA-02,aaa://sps02.epc.mnc011.mcc528.3gppnetwork.org;transport=sctp,epc.mnc011.mcc528.3gppnetwork.org,"103.20.25.45,103.20.25.41",,false,1,false,false,1500,,,,,,,,,,
SPARK-CH-MME_0001,aaa://0001-diamproxy.ch-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.234,222.153.223.235",,false,1,false,false,1500,,,,,,,,,,
SPARK-CH-MME_0002,aaa://0002-diamproxy.ch-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.234,222.153.223.235",,false,1,false,false,1500,,,,,,,,,,
SPARK-CH-MME_0003,aaa://0003-diamproxy.ch-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.234,222.153.223.235",,false,1,false,false,1500,,,,,,,,,,
SPARK-CH-MME_0004,aaa://0004-diamproxy.ch-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.234,222.153.223.235",,false,1,false,false,1500,,,,,,,,,,
SPARK-MDR-MME_0001,aaa://0001-diamproxy.mdr-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.202,222.153.223.203",,false,3,false,false,1500,,,,,,,,,,
SPARK-MDR-MME_0002,aaa://0002-diamproxy.mdr-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.202,222.153.223.203",,false,1,false,false,1500,,,,,,,,,,
SPARK-MDR-MME_0003,aaa://0003-diamproxy.mdr-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.202,222.153.223.203",,false,1,false,false,1500,,,,,,,,,,
SPARK-MDR-MME_0004,aaa://0004-diamproxy.mdr-sgmm01.epc.mnc005.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.202,222.153.223.203",,false,1,false,false,1500,,,,,,,,,,
Spark-mdr-hss,aaa://product-hss.epc.mnc005.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.211,222.153.223.212",,true,1,false,false,1500,17120,,,,,,,,1,1
Spark-ch-hss,aaa://product-hssvh.epc.mnc005.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.243,222.153.223.244",,true,1,false,false,1500,17121,,,,,,,,1,1
Starhome-da1-IPN,aaa://starhome-da1.epc.mnc005.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"195.242.174.86,195.242.174.119",,true,1,false,true,1500,17138,,,,,,,,8,8
Starhome-da2-IPN,aaa://starhome-da2.epc.mnc005.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"195.242.174.87,195.242.174.120",,true,1,false,true,1500,17139,,,,,,,,8,8
Spark-lab-sgmm01-0001,aaa://0001-diamproxy.mod-sgmm01.epc.mnc099.mcc530.3gppnetwork.org;transport=sctp,epc.mnc099.mcc530.3gppnetwork.org,"210.55.108.20,210.55.108.21",,false,1,false,true,1500,,,,,,,,,,
Spark-lab-sgmm01-0002,aaa://0002-diamproxy.mod-sgmm01.epc.mnc099.mcc530.3gppnetwork.org;transport=sctp,epc.mnc099.mcc530.3gppnetwork.org,"210.55.108.20,210.55.108.21",,false,1,false,true,1500,,,,,,,,,,
Spark-lab-sgmm01-0003,aaa://0003-diamproxy.mod-sgmm01.epc.mnc099.mcc530.3gppnetwork.org;transport=sctp,epc.mnc099.mcc530.3gppnetwork.org,"210.55.108.20,210.55.108.21",,false,1,false,true,1500,,,,,,,,,,
Spark-lab-sgmm02-0001,aaa://0001-diamproxy.mod-sgmm02.epc.mnc099.mcc530.3gppnetwork.org;transport=sctp,epc.mnc099.mcc530.3gppnetwork.org,"210.55.108.22,210.55.108.23",,false,1,false,true,1500,,,,,,,,,,
Spark-lab-hss01,aaa://mod-slf1.epc.mnc099.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc099.mcc530.3gppnetwork.org,"210.55.108.114,210.55.108.115",,true,1,true,true,1500,17112,,,,,,,,,
Spark-lab-hss02,aaa://mod-slf2.epc.mnc099.mcc530.3gppnetwork.org:3868;transport=sctp,epc.mnc099.mcc530.3gppnetwork.org,"210.55.108.116,210.55.108.117",,true,1,true,true,1500,17113,,,,,,,,,
SAFARICOM-THK-DEA,aaa://dea1-thk.epc.mnc002.mcc639.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc639.3gppnetwork.org,"196.201.211.52,196.201.211.244",,true,2,true,true,1500,17143,,,,,,,,,
SAFARICOM-MSA-DEA,aaa://dea2-msa.epc.mnc002.mcc639.3gppnetwork.org:3868;transport=sctp,epc.mnc002.mcc639.3gppnetwork.org,"196.201.220.84,196.201.220.100",,true,2,true,true,1500,17145,,,,,,,,,
EU-AMS-DSC01,aaa://ams-01.dra.ipx.syniverse.3gppnetwork.org:3868;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.215.102,173.209.215.118",,true,10,false,false,1500,17011,17012,17013,17014,17015,17016,17017,17018,65535,65535
NA-CHI-DSC01,aaa://chi-01.dra.ipx.syniverse.3gppnetwork.org:3868;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"131.166.129.119,131.166.129.135",,true,10,false,true,1500,17021,17022,17023,17024,17025,17026,17027,17028,3000,3000
NA-DAL-DSC01,aaa://dal-01.dra.ipx.syniverse.3gppnetwork.org;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"131.166.129.151,131.166.129.167",,false,10,false,true,1500,,,,,,,,,,
EU-FRT-DSC01,aaa://frt-01.dra.ipx.syniverse.3gppnetwork.org:3868;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.215.166,173.209.215.182",,true,10,false,false,1500,17001,17002,17003,17004,17005,17006,17007,17008,65535,65535
AP-SNG-DSC01,aaa://sng-01.dra.ipx.syniverse.3gppnetwork.org:3868;transport=sctp,dra.ipx.syniverse.3gppnetwork.org,"173.209.221.115,173.209.221.123",,true,1,false,false,1500,17035,,,,,,,,65535,65535
Telin-BTM-DSC,aaa://dsc.telinbtm.3gppnetwork.org:3868;transport=sctp,telinbtm.3gppnetwork.org,103.26.93.38,,false,1,false,false,1500,,,,,,,,,,
Telin-HKG-DSC,aaa://dsc.telinhkg.3gppnetwork.org:3868;transport=sctp,telinhkg.3gppnetwork.org,103.26.93.162,,false,1,false,false,1500,,,,,,,,,,
PCCWG-n1-hkg05-DEA,aaa://dra01-n1-hkg05.pccwglobal.ipxnetwork.org:3868;transport=sctp,pccwglobal.ipxnetwork.org,"93.95.48.186,93.95.48.190",,true,1,true,Null,1500,17101,,,,,,,,,
PCCWG-n2-hkg05-DEA,aaa://dra01-n2-hkg05.pccwglobal.ipxnetwork.org:3868;transport=sctp,pccwglobal.ipxnetwork.org,"93.95.48.194,93.95.48.198",,true,1,true,Null,1500,17102,,,,,,,,,
alarm-test-client,aaa://client.alarm.test.org:3868;transport=sctp,alarm.test.org,1.2.3.4,,true,1,true,false,1500,,,,,,,,,,
alarm-test-server,aaa://server.alarm.test.org:3868;transport=sctp,alarm.test.org,5.6.7.8,,false,1,true,false,1500,,,,,,,,,,
SPARK-CH-MME_0005,aaa://0005-diamproxy.ch-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.234,222.153.223.235",,false,1,false,false,1500,,,,,,,,,,
SPARK-MDR-MME_0005,aaa://0005-diamproxy.mdr-sgmm01.epc.mnc005.mcc530.3gppnetwork.org;transport=sctp,epc.mnc005.mcc530.3gppnetwork.org,"222.153.223.202,222.153.223.203",,false,1,false,false,1500,,,,,,,,,,
Airtel-SML-MOH-SGSN-02,aaa://mmec104.mmegi32800.mme.epc.mnc003.mcc404.3gppnetwork.org;transport=sctp,epc.mnc003.mcc404.3gppnetwork.org,"223.224.96.202,223.224.96.203",,false,1,false,true,1500,,,,,,,,,,
Airtel-SAHDRA01,aaa://dra01.chn.epc.mnc040.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc040.mcc404.3gppnetwork.org,"223.224.118.84,223.224.118.85",,true,1,false,true,1500,17190,,,,,,,,17,17
Airtel-SRHDRA01,aaa://dra02.chn.epc.mnc040.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc040.mcc404.3gppnetwork.org,"223.224.118.82,223.224.118.83",,true,1,false,true,1500,17191,,,,,,,,17,17
Airtel-MumbaiDEA01,aaa://ipx01.mum.epc.mnc092.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc092.mcc404.3gppnetwork.org,"223.224.196.2,223.224.196.34",,true,1,false,true,1500,17192,,,,,,,,17,17
U-Mobile-B0-MME,aaa://mmecb0.mmegi80e8.mme.epc.mnc018.mcc502.3gppnetwork.org;transport=sctp,epc.mnc018.mcc502.3gppnetwork.org,"123.136.109.147,123.136.109.148",,false,1,false,true,1500,,,,,,,,,,
Mobifone-Hanoi-DEA,aaa://yha.epc.mnc001.mcc452.3gppnetwork.org;transport=sctp,epc.mnc001.mcc452.3gppnetwork.org,"59.153.221.106,59.153.221.110",,false,1,false,false,1500,,,,,,,,,,
Mobifone-HochiMinh-DEA,aaa://q9.epc.mnc001.mcc452.3gppnetwork.org;transport=sctp,epc.mnc001.mcc452.3gppnetwork.org,"103.199.25.2,103.199.25.6",,false,1,false,false,1500,,,,,,,,,,
Mobifone-LAB-DEA,aaa://s6a.labsdc.mbf.vn;transport=sctp,labsdc.mbf.vn,"59.153.221.114,59.153.221.118",,false,1,false,true,1500,,,,,,,,,,
Mobifone-LAB-DEA,aaa://s6a.labsdc.mbf.vn;transport=sctp,labsdc.mbf.vn,"59.153.221.114,59.153.221.118",0,false,1,false,true,1500,,,,,,,,,,
OoredooKW-NHQ-NTR,aaa://ntrh01.epc.mnc003.mcc419.3gppnetwork.org;transport=sctp,epc.mnc003.mcc419.3gppnetwork.org,78.89.188.1,10.196.210.10,false,1,false,true,1500,,,,,,,,,,
OoredooKW-SBA-NTR,aaa://ntrs01.epc.mnc003.mcc419.3gppnetwork.org;transport=sctp,epc.mnc003.mcc419.3gppnetwork.org,78.89.189.212,10.192.223.59,false,1,false,true,1500,,,,,,,,,,
U-Mobile-DRA-Subang,aaa://zdra1.sht.mnc018.mcc502.3gppnetwork.org;transport=sctp,mnc018.mcc502.3gppnetwork.org,"123.136.101.73,123.136.101.74",,false,1,false,true,1500,,,,,,,,,,
U-Mobile-DRA-Kepong,aaa://zdra1.kpa.mnc018.mcc502.3gppnetwork.org;transport=sctp,mnc018.mcc502.3gppnetwork.org,"123.136.109.73,123.136.109.74",,false,1,false,true,1500,,,,,,,,,,
Airtel-ORISSA-MME,aaa://mmec13.mmegi32771.mme.epc.mnc053.mcc405.3gppnetwork.org;transport=sctp,mme.epc.mnc053.mcc405.3gppnetwork.org,"223.224.124.66,223.224.124.74",,false,1,false,false,1500,,,,,,,,,,
Airtel-Kolkatta-new-MME,aaa://mmec38.mmegi8001.epc.mnc031.mcc404.3gppnetwork.org;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.124.210,223.224.124.218",,false,1,false,false,1500,,,,,,,,,,
Airtel-ROB-SGSN6,aaa://mmec02.mmegi800d.epc.mnc051.mcc405.3gppnetwork.org;transport=sctp,epc.mnc051.mcc405.3gppnetwork.org,"223.224.124.162,223.224.124.170",,false,1,false,true,1500,,,,,,,,,,
Airtel-Punjab-new-MME2,aaa://mmec216.mmegi32769.mme.epc.mnc002.mcc404.3gppnetwork.org;transport=sctp,epc.mnc002.mcc404.3gppnetwork.org,"223.224.96.197,223.224.96.198",,false,1,false,true,1500,,,,,,,,,,
SKT-lteglr02-DEA,aaa://lteglr02.epc.mnc005.mcc450.3gppnetwork.org;transport=sctp,epc.mnc005.mcc450.3gppnetwork.org,"113.217.227.20,113.217.227.28",,false,1,false,true,1500,,,,,,,,,,
Smartone-MC01-GT-DEA,aaa://dra-mc01-gt.epc.mnc006.mcc454.3gppnetwork.org;transport=sctp,epc.mnc006.mcc454.3gppnetwork.org,"103.1.16.198,103.1.16.230",,false,1,false,true,1500,,,,,,,,,,
Smartone-ST01-GT-DEA,aaa://dra-st01-gt.epc.mnc006.mcc454.3gppnetwork.org;transport=sctp,epc.mnc006.mcc454.3gppnetwork.org,"103.1.17.198,103.1.17.230",,false,1,false,true,1500,,,,,,,,,,
Airtel-NOI-S57-SGSN-MME02,aaa://mmec216.mmegi32771.mme.epc.mnc010.mcc404.3gppnetwork.org;transport=sctp,epc.mnc010.mcc404.3gppnetwork.org,"223.224.166.251,223.224.166.252",,false,1,false,true,1500,,,,,,,,,,
Airtel-Rajasthan-new-MME,aaa://mmec192.mmegi32810.mme.epc.mnc070.mcc404.3gppnetwork.org;transport=sctp,epc.mnc070.mcc404.3gppnetwork.org,"223.224.166.244,223.224.96.72",,false,1,false,true,1500,,,,,,,,,,
CMHK-DEA03-DEA,aaa://mitdea02.epc.mnc012.mcc454.3gppnetwork.org;transport=sctp,epc.mnc012.mcc454.3gppnetwork.org,"123.136.3.252,123.136.3.253",,false,1,false,true,1500,,,,,,,,,,
Airtel-Orissa-new-MME1,aaa://mmec120.mmegi40015.mme.epc.mnc053.mcc405.3gppnetwork.org;transport=sctp,epc.mnc053.mcc405.3gppnetwork.org,"223.224.115.221,223.224.115.222",,false,1,false,true,1500,,,,,,,,,,
Airtel-Orissa-new-MME2,aaa://mmec128.mmegi40015.mme.epc.mnc053.mcc405.3gppnetwork.org;transport=sctp,epc.mnc053.mcc405.3gppnetwork.org,"223.224.115.205,223.224.115.206",,false,1,false,true,1500,,,,,,,,,,
Dialog-PiLi-MME,aaa://mmec03.mmegi8001.mme.epc.mnc002.mcc413.3gppnetwork.org;transport=sctp,epc.mnc002.mcc413.3gppnetwork.org,"202.69.207.107,202.69.207.108",,false,1,false,true,1500,,,,,,,,,,
Airtel-Kolkata-SGSNHROB01-MME,aaa://mmec50.mmegi83f1.mme.epc.mnc051.mcc405.3gppnetwork.org;transport=sctp,epc.mnc051.mcc405.3gppnetwork.org,"223.224.160.233,223.224.160.234",,false,1,false,true,1500,,,,,,,,,,
Airtel-Kolkata-SGSNHKOL01-MME,aaa://mmec58.mmegi83f1.mme.epc.mnc031.mcc404.3gppnetwork.org;transport=sctp,epc.mnc031.mcc404.3gppnetwork.org,"223.224.160.185,223.224.160.186",,false,1,false,true,1500,,,,,,,,,,
Airtel-RAJ-MME-4,aaa://mmec216.mmegi32810.mme.epc.mnc070.mcc404.3gppnetwork.org;transport=sctp,epc.mnc070.mcc404.3gppnetwork.org,"223.224.96.81,223.224.96.82",,false,1,false,true,1500,,,,,,,,,,
Airtel-KL-MME-01,aaa://mmec24.mmegi36870.mme.epc.mnc095.mcc404.3gppnetwork.org;transport=sctp,epc.mnc095.mcc404.3gppnetwork.org,"223.224.144.100,223.224.144.101",,false,1,false,true,1500,,,,,,,,,,
Airtel-ChennaiDEA,aaa://ipx02.chn.epc.mnc040.mcc404.3gppnetwork.org:3868;transport=sctp,epc.mnc040.mcc404.3gppnetwork.org,"223.224.196.66,223.224.196.98",,true,1,false,true,1500,17196,,,,,,,,17,17
Airtel-MOH-MME-03-0001,aaa://0001-diamproxy.mmec192.mmegi32780.mme.epc.mnc096.mcc404.3gppnetwork.org;transport=sctp,epc.mnc096.mcc404.3gppnetwork.org,"223.224.166.240,223.224.166.241",,false,1,false,true,1500,,,,,,,,,,
Airtel-MOH-MME-03-0002,aaa://0002-diamproxy.mmec192.mmegi32780.mme.epc.mnc096.mcc404.3gppnetwork.org;transport=sctp,epc.mnc096.mcc404.3gppnetwork.org,"223.224.166.240,223.224.166.241",,false,1,false,true,1500,,,,,,,,,,
Airtel-MOH-MME-03-0003,aaa://0003-diamproxy.mmec192.mmegi32780.mme.epc.mnc096.mcc404.3gppnetwork.org;transport=sctp,epc.mnc096.mcc404.3gppnetwork.org,"223.224.166.240,223.224.166.241",,false,1,false,true,1500,,,,,,,,,,
Airtel-MOH-MME-03-0004,aaa://0004-diamproxy.mmec192.mmegi32780.mme.epc.mnc096.mcc404.3gppnetwork.org;transport=sctp,epc.mnc096.mcc404.3gppnetwork.org,"223.224.166.240,223.224.166.241",,false,1,false,true,1500,,,,,,,,,,
Zain_SA_RY1VSPSH02_DRA,aaa://ry1vspsh02.epc.mnc004.mcc420.3gppnetwork.org;transport=sctp,epc.mnc004.mcc420.3gppnetwork.org,"79.170.51.204,79.170.51.205",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME1,aaa://nemmec10.mmegi32770.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.124.50,223.224.124.54",,false,1,false,true,1500,,,,,,,,,,
Airtel_Assam_MME3,aaa://mmec10.mmegi8002.epc.mnc056.mcc405.3gppnetwork.org;transport=sctp,epc.mnc056.mcc405.3gppnetwork.org,"223.224.115.50,223.224.115.58",,false,1,false,true,1500,,,,,,,,,,
Airtel_Assam_MME1,aaa://asghsgsn01.epc.mnc056.mcc405.3gppnetwork.org;transport=sctp,epc.mnc056.mcc405.3gppnetwork.org,"223.224.145.29,223.224.145.30",,false,1,false,true,1500,,,,,,,,,,
Airtel_Assam_MME2,aaa://asjhsgsn02.epc.mnc056.mcc405.3gppnetwork.org;transport=sctp,epc.mnc056.mcc405.3gppnetwork.org,"223.224.145.36,223.224.145.37",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME2_1,aaa://0001-diamproxy.nemmec150.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.181,223.224.115.182",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME2_2,aaa://0002-diamproxy.nemmec150.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.181,223.224.115.182",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME2_3,aaa://0003-diamproxy.nemmec150.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.181,223.224.115.182",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME2_4,aaa://0004-diamproxy.nemmec150.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.181,223.224.115.182",,false,1,false,true,1500,,,,,,,,,,
Zain_SA_JD1VSPSH02_DRA,aaa://jd1vspsh02.epc.mnc004.mcc420.3gppnetwork.org;transport=sctp,epc.mnc004.mcc420.3gppnetwork.org,"79.170.53.204,79.170.53.205",,false,1,false,true,1500,,,,,,,,,,
Airtel_Vijayawada_APSGSN5,aaa://mmec78.mmegi9001.mme.epc.mnc049.mcc404.3gppnetwork.org;transport=sctp,epc.mnc049.mcc404.3gppnetwork.org,"223.224.160.169,223.224.160.170",,false,1,false,true,1500,,,,,,,,,,
Airtel_Whitefiled_KKSGSN5,aaa://mmecf8.mmegi9002.mme.epc.mnc045.mcc404.3gppnetwork.org;transport=sctp,epc.mnc045.mcc404.3gppnetwork.org,"223.224.161.185,223.224.161.186",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME3_1,aaa://0001-diamproxy.nemmec160.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.188,223.224.115.189",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME3_2,aaa://0002-diamproxy.nemmec160.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.188,223.224.115.189",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME3_3,aaa://0003-diamproxy.nemmec160.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.188,223.224.115.189",,false,1,false,true,1500,,,,,,,,,,
Airtel_NE_MME3_4,aaa://0004-diamproxy.nemmec160.mmegi40090.mme.epc.mnc016.mcc404.3gppnetwork.org;transport=sctp,mme.epc.mnc016.mcc404.3gppnetwork.org,"223.224.115.188,223.224.115.189",,false,1,false,true,1500,,,,,,,,,,
